ID,Title,Link,Page
ZT0354,"Dedesi Sülün Osman'a, Babası Jet Fadıl'a, Abisi Çiftlikbank'a Para Kaptıran Gökhan Uruk(26), Metaverse'den Arsa Alarak Geleneği Blok Zincir Teknolojisine Taşıdı...",https://www.zaytung.com/haberdetay.asp?newsid=401156,36
ZT0355,Evde Oturmaya da Dışarı Çıkmaya da Parası Yetmeyenler İçin: Tüm Yönleriyle Merdiven Boşluğu...,https://www.zaytung.com/haberdetay.asp?newsid=401063,36
ZT0356,Dünya Sağlık Örgütü'nden Türkiye'ye ''Kapanma Kararı'' Tavsiyesi: ''Parasızlıktan dışarı çıkamıyoruz demekten iyidir...'',https://www.zaytung.com/haberdetay.asp?newsid=400860,37
ZT0357,"Ekonomide Ürküten Senaryo: Elektrik Faturalarını Ödeyemeyecekleri İçin A Haber-TRT-CNN Türk İzleyemeyecek Olan Emekliler, Bakkaldan Ekmek Alamaz Hale Geldiklerini Fark Edebilirler mi?",https://www.zaytung.com/haberdetay.asp?newsid=400721,37
ZT0358,Zincir Marketler Birliği'nden Hükümete Çağrı: ''Dolar düştü zamları geri alın!'',https://www.zaytung.com/haberdetay.asp?newsid=400591,37
ZT0359,Ankara'da Kamu Kurum ve Kuruluşlarını ''Kılıçdaroğlu yarım saate sizi ziyarete geliyor'' Diye Arayıp Fahiş Fiyattan Zincir ve Asma Kilit Satan Çete Çökertildi...,https://www.zaytung.com/haberdetay.asp?newsid=400474,37
ZT0360,Doların Yeniden 13 TL Seviyelerine Çıkması Üzerine Merkez Bankası Piyasalara Malatya Halay Ekibiyle Müdahale Etti...,https://www.zaytung.com/haberdetay.asp?newsid=400432,37
ZT0361,Süt Fiyatlarına Müdahale İçin Ahır Basacak Ticaret Bakanlığı'na Bağlı Özel Tim Basına Tanıtıldı...,https://www.zaytung.com/haberdetay.asp?newsid=400333,37
ZT0362,BÖRÜ 2039 Fragmanındaki FSM Köprüsünün Yıkılma Sahnesi Soru İşaretlerine Neden Oldu: ''Ya bizimkiler sonunda özel efekt yapmayı öğrendi ya da... Lan? Köprü?!'',https://www.zaytung.com/haberdetay.asp?newsid=400284,37
ZT0363,"''Gerekirse Ağaç Kabuğu Kemireceğiz!'' Açıklamasıyla Eli Yükseltecek Saray Ünlüsü İçin Bahis Oranları Açıklandı. Orhan Gencebay: 1.1, Alişan: 1.15, Yavuz Bingöl: 1.18...",https://www.zaytung.com/haberdetay.asp?newsid=400253,37
ZT0364,"Hazine ve Maliye Bakanı Nebati, Ekonomide ''Çin Olmadan Fakir Çarpma'' Modeline Geçildiğini Duyurdu...",https://www.zaytung.com/haberdetay.asp?newsid=400161,37
ZT0365,"Türkiye, Dolar'ın 1 Ay Önceki Seviyesine İnmesinin Ardından Fiyatların da 1 Ay Önce ''Oha her şey çok pahalı!'' Dediği Seviyeye İnmesini Bekliyor...",https://www.zaytung.com/haberdetay.asp?newsid=400102,37
ZT0366,"Geçtiğimiz Hafta Asgari Ücretin 380 Dolar'dan 270 Dolar'a Çıkmasını, Bu Hafta da Dolar'ın 7 TL'den 11.5 TL'ye Düşmesini Kutlayan AK Parti, Matematiğe Karşı Verdiği Kurtuluş Savaşında Destan Yazmaya Devam Ediyor...",https://www.zaytung.com/haberdetay.asp?newsid=400040,38
ZT0367,"Turizm ile Hazine ve Maliye Bakanlığı'ndan Ortak Çalışma: Balkanlardan Gelen Turistler ''Keyfinize bakın, biz battık'' Maskeleriyle Karşılanacak...",https://www.zaytung.com/haberdetay.asp?newsid=399916,38
ZT0368,"Bulgaristan İçişleri Bakanlığı, +90 Ülke Kodlu Numaralardan Gelen ''Pasaport için 500 Euro lazım'' Şeklindeki Aramalara Karşı Vatandaşları Uyardı...",https://www.zaytung.com/haberdetay.asp?newsid=399885,38
ZT0369,"Türkiye İşverenler Sendikası, Yüksek Lisans Mezunu, İngilizce Bilen ve En Az 2 Yıl İş Tecrübeli Adaylara Teklif Edilecek ''İşinize Gelirse'' Ücretinin de Net 4250 TL'ye Çıkarıldığını Açıkladı...",https://www.zaytung.com/haberdetay.asp?newsid=399792,38
ZT0370,"Türkiye, Ekonomik Model Tutmazsa Eve Boynu Bükük Gideceğini Açıklayan Maliye Bakanı Nebati İçin Seferber Oldu: ''Abi her şey para değil...''",https://www.zaytung.com/haberdetay.asp?newsid=399610,38
ZT0371,Asgari Ücret Tespit Komisyonu ''2 Ay Sonra Yine 200 Dolar Edecek Bir Ücret İçin Bu Kadar Toplanmaya Gerek Var mı?'' Gündemiyle Toplandı...,https://www.zaytung.com/haberdetay.asp?newsid=399466,38
ZT0372,"McDonald’s’tan 14,99’a TBT Burger Alan Genç, Evinin Camlarını ''Hoş Geldin 2018'' Yazısıyla Süsledi…",https://www.zaytung.com/haberdetay.asp?newsid=399432,38
ZT0373,Türkiye'ye Yatırım İçin 10 Milyar Dolar Ayıran Katar'da Kafalar Karışık: ''Biraz daha bekleyip o parayla ülkenin tamamını mı alsak?'',https://www.zaytung.com/haberdetay.asp?newsid=399296,38
ZT0374,Sonunda İstifa Etmeyi Başaran Lütfi Elvan'dan Henüz Mecburi Hazine ve Maliye Bakanlığı Hizmetini Yapmamış Gençlere Tavsiyeler: ''Fazla göze batmiycan. Komutanın postası olursan rahat edersin...'',https://www.zaytung.com/haberdetay.asp?newsid=399074,38
ZT0375,"Ay Sonu İtibariyle Kredi Kartı Patlak Durumda Olan Ezgi Parsu(26), Motokuryelerin Güvenliği İçin Bu Havada Eve Yemek Siparişi Vermeyecek. Başka Havada da Vermeyecek....",https://www.zaytung.com/haberdetay.asp?newsid=398967,38
ZT0376,"Dünya Sağlık Örgütü, Nu Varyantı Konusunda Türkiye'nin Endişe Etmesine Gerek Olmadığını Açıkladı: ''Size pahalı gelir zaten o...''",https://www.zaytung.com/haberdetay.asp?newsid=398840,39
ZT0377,"''Abi Bunu Alıp Unutacaksın'' Sloganıyla Bitcoin Piyasasına Giren Mert Birazlar(32), Unutamadı...",https://www.zaytung.com/haberdetay.asp?newsid=398783,39
ZT0378,"Para Birimi Son 1 Yılda TL'ye Karşı %50 Değer Kazanan Gambiya, Neden Durduk Yere Türkiye'ye Ekonomik Savaş Açtığından Emin Değil...",https://www.zaytung.com/haberdetay.asp?newsid=398667,39
ZT0379,Dolar'ın Sabit Kalması Nedeniyle 2 Gündür Fakirleşemeyen Gülşah Urbuz(28)'un İçinde Garip Bir Boşluk Var. Sanki Bir Şeyler Eksik Gibi...,https://www.zaytung.com/haberdetay.asp?newsid=398506,39
ZT0380,''Bu Kardeşine'' Tam Yetki Verdikten 3 Yıl Sonra Marketten Yağ Alamaz Hale Gelen Muzaffer Yiycek(65) Hatayı Kendinde Arıyor: ''Kesin bir yetkiyi unuttum...'',https://www.zaytung.com/haberdetay.asp?newsid=398382,39
ZT0381,"Milli Piyango İdaresi, Yılbaşı Çekilişinin Büyük İkramiyesini ''1 Adet Çeyrek Altın + 5 Litrelik Ayçiçek Yağı'' Olarak Açıkladı...",https://www.zaytung.com/haberdetay.asp?newsid=398271,39
ZT0382,Elektrik Faturalarından TRT Payı'nın Kaldırılmasıyla Cebinizde Kalacak 2 TL'yi Hangi Yatırım Enstrümanlarında Değerlendirebilirsiniz? Uzmanlar Yanıtlıyor...,https://www.zaytung.com/haberdetay.asp?newsid=398029,39
ZT0383,İstanbul Maratonu'nda Rekor Dereceyle İpi Göğüsleyen Taner Kurcak(38): ''Akşamki Hepsiburada indirimine yetişmeye çalışıyordum. Maraton olduğunu fark etmedim...'',https://www.zaytung.com/haberdetay.asp?newsid=397990,39
ZT0384,"Meteorolojiden Sis Uyarısı: ''Bu havada ne çekseniz güzel çıkar, yeteneksizliğinizde değişen bir şey yok...''",https://www.zaytung.com/haberdetay.asp?newsid=397979,39
ZT0385,Enerji Bakanı'ndan Bir Tüyo da Otomobil Sahiplerine: ''Yokuş aşağı boşa alırsanız az yakar...'',https://www.zaytung.com/haberdetay.asp?newsid=397891,39
ZT0386,F-35 Pazarlığında Sona Gelindi: Dışişleri Bakanlığı Uçakların Yerine 1.4 Milyar USD Değerinde iPhone 13 Pro ve AirPods İçin Bastırıyor...,https://www.zaytung.com/haberdetay.asp?newsid=397849,40
ZT0387,"‘‘Efendiler, yarın cumhuriyeti ilan edeceğiz’’ Sözünün Ardından ‘‘Paşam öğleden sonra tatil mi?’’ Sorusunu Yönelten Bilecik Mebusu Nejat Erdem Bey, Mezarı Başında Anıldı...",https://www.zaytung.com/haberdetay.asp?newsid=397734,40
ZT0388,"Aldığı Maaşla Türkiye'de Geçinmesi İmkansız Hale Gelen Gabon Ankara Büyükelçisi, Ülkesine Dönmeye Kararlı: ''Osman Kavala kim bilmiyorum ama bizim de kırmızı çizgimizdir...''",https://www.zaytung.com/haberdetay.asp?newsid=397608,40
ZT0389,"''Paniğe gerek yok, dolar 10 TL olunca hükümet 1 tane 0 atacak'' Esprisi, Emeklilik İçin Gün Sayıyor...",https://www.zaytung.com/haberdetay.asp?newsid=397534,40
ZT0390,"Fahiş Fiyat Uygulayan Benzin İstasyonu, Duyarlı Vatandaşlar Tarafından Polise İhbar Edildi: ''Ekonomik darbe yoluyla ülkemize diz çöktürmeye çalışan bu hainler...''",https://www.zaytung.com/haberdetay.asp?newsid=397431,40
ZT0391,"Akaryakıtta Beklenen Müjde Geldi: ''Bundan sonra benzinin litre fiyatına zam yok, litreyi azaltacağız...''",https://www.zaytung.com/haberdetay.asp?newsid=397403,40
ZT0392,Görevdeki İlk Ayında Afganistan Para Birimine TL Karşısında Yüzde 2 Değer Kazandıran Afganistan Merkez Bankası Başkanı: ''Demek bir de şu bilgisayarı açabilsem...'',https://www.zaytung.com/haberdetay.asp?newsid=397295,40
ZT0393,"Squid Game'den ''Seksek ve Körebe Oynayarak Kredi Kartı Borcunu Kapatmak Mümkün'' Sonucunu Çıkaran Cenk Murzunlar(28), Artık Geleceğe Daha Umutla Bakıyor...",https://www.zaytung.com/haberdetay.asp?newsid=397245,40
ZT0394,"TÜİK, Ekim Ayında Kombi Yakmak İçin Gereken Minimum Aylık Geliri 9.400 TL Olarak Açıkladı...",https://www.zaytung.com/haberdetay.asp?newsid=397188,41
ZT0395,Mark Zuckerberg: ''Instagram kesintisi sayesinde ne kadar huzur bulduğunu Instagram'dan paylaşanları ibretle izliyoruz...'',https://www.zaytung.com/haberdetay.asp?newsid=397126,41
ZT0396,"İlk Kez Venom İzleyen Bilge Suarı(26), Açken İçinden Çıkan Yaratığın İsmini Sonunda Öğrendi...",https://www.zaytung.com/haberdetay.asp?newsid=397120,41
ZT0397,"Cumartesi Gecesi Evde Çay İçip Story'lere Alev Yollayabilecek Kadar Bütçesi Olan Emre Erfin(27), Neslinin Tükenmesi Tehdidiyle Karşı Karşıya...",https://www.zaytung.com/haberdetay.asp?newsid=397031,41
ZT0398,Uzmanlar Öneriyor: ''İlişkide kaybolan heyecanı geri getirmenin en iyi yolu birlikte Bitcoin piyasasına girmek...'',https://www.zaytung.com/haberdetay.asp?newsid=396963,41
ZT0399,Sadece Hazır Çorba ve Makarnayla Beslenerek Çaktırmadan Açlık Grevi Yapan Üniversitelilere Terörle Mücadele Ekiplerinden Şafak Operasyonu...,https://www.zaytung.com/haberdetay.asp?newsid=396939,41
ZT0400,"Son 8 Yılda Kefen Bezine Gelen Yüzde 500 Zam Nedeniyle Dağılmanın Eşiğine Gelen AKP Çarşıbaşı Gençlik Kolları, Kendilerine Uzanacak Yardım Elini Bekliyor…",https://www.zaytung.com/haberdetay.asp?newsid=396900,41
ZT0401,Merkez Bankası'ndan Piyasaları Rahatlatan Açıklama: ''Bi noktadan sonra artık isteseniz de daha fazla fakirleşemiyorsunuz...'',https://www.zaytung.com/haberdetay.asp?newsid=396840,41
ZT0402,Yüz Yüze Eğitimin İlk Haftasında Yüz Yüze Eğitim Alamayacak Kadar Fakir Olduğunu Öğrenen Merve Kurazcı(19)'ın Akademik Yılı Oldukça Verimli Başladı...,https://www.zaytung.com/haberdetay.asp?newsid=396740,41
ZT0403,"Pahalılıktan Market Raflarının Sorumlu Olduğunu Öğrenen Muzaffer Yiycek(64), Bir Daha Asla Bir Rafa Oy Vermemeye Yemin Etti...",https://www.zaytung.com/haberdetay.asp?newsid=396587,41
ZT0404,iPhone 13'ün Tanıtılmasının Ardından Bir Müjde de AKP'li Dayılardan: iPhone 6 Sahipleri de Artık Ekonomiden Şikayet Edebilecek...,https://www.zaytung.com/haberdetay.asp?newsid=396528,42
ZT0405,"Eğitimi İçin Yapılan Yatırımı 35 Yaşından Önce Çıkarmasının İmkansız Olduğunu Fark Eden Arda Kumcuk(11), Konkordato İlan Etti...",https://www.zaytung.com/haberdetay.asp?newsid=396431,42
ZT0406,"Aşı Olmamak İçin Haftada 2 Kez PCR Testine Razı Olan Sınıf Öğretmeni, Çocuklara Dünyanın Düz Olduğunu Öğretmek İçin Her Türlü Fedakarlığa Hazır...",https://www.zaytung.com/haberdetay.asp?newsid=396277,42
ZT0407,TÜİK'in Açıkladığı Yüzde 21'lik Büyümeyi Hissettiği İddia Edilen Saniye Gunduz(82)'un Evi Meraklı Ziyaretçilerin Akınına Uğruyor...,https://www.zaytung.com/haberdetay.asp?newsid=396154,42
ZT0408,"Vize Başvurusu 6. Kez Reddedilen Genç, Yurt Dışına Gitmek Yerine Yeteneklerini Ve Birikimini Ülkesi İçin Kullanmak İstiyor...",https://www.zaytung.com/haberdetay.asp?newsid=396059,42
ZT0409,"Elektrik Dağıtım Şirketlerinden Gülümseten Kampanya: ''Bir Sonraki Ay Faturada Ne Kadar Geçireceğimizi Doğru Tahmin Et, iPhone 12 Çekilişine Katılma Hakkı Kazan!''",https://www.zaytung.com/haberdetay.asp?newsid=395920,42
ZT0410,Güngören'de 8 Kişilik Afgan Grup ile 3 Kişilik Öğrenci Grup Arasında Nefes Kesen Yarış: 2+1 Köpek Bağlasan Durmaz Zemin Kat Daireye 2500 TL Kira Verme Şansı Kimin Olacak?,https://www.zaytung.com/haberdetay.asp?newsid=395864,42
ZT0411,"20 Yıl Süren Kanlı Çatışmaların Ardından Afganistan'da Yönetimi Ele Geçiren Taliban, Sırf Uyuşturucu Satıp Kadın Öldürmek İçin O Kadar Zahmete Değip Değmediğini Sorguluyor...",https://www.zaytung.com/haberdetay.asp?newsid=395798,42
ZT0412,Taliban Yeni Koronavirüs Tedbirlerini Açıkladı: Kadınlara Dışarıda Maske Zorunluluğu Kalktı...,https://www.zaytung.com/haberdetay.asp?newsid=395757,42
ZT0413,"Geçtiğimiz Yıl Yaşanan Furyada WhatsApp'ı Kaldırıp Telefonuna Telegram Yükleyen Nizamettin Yareren(58), Satışa Geldiğinin Farkına Yeni Yeni Varıyor...",https://www.zaytung.com/haberdetay.asp?newsid=395748,43
ZT0414,300'den Fazla Kişinin ''Kayıp'' Olduğu ve Bir İlçenin Neredeyse Haritadan Silindiği Sel Felaketinde Korkulan Olmadı: HES'lerin İtibarında Önemli Bir Hasar Yok,https://www.zaytung.com/haberdetay.asp?newsid=395620,43
ZT0415,"Yunanistan'a Yardım İçin 2 Adet Yangın Söndürme Uçağı Gönderileceğini Açıklayan Dışişleri Bakanı Çavuşoğlu: ''Yalnız uçaklar emanet hocam, biraz dikkatli şeyapabilirsek...''",https://www.zaytung.com/haberdetay.asp?newsid=395461,43
ZT0416,Efsanelerde Adı Geçen Dingo'nun Ahırı'nın Türkiye Sınırları İçerisinde Olduğu Kesinlik Kazandı...,https://www.zaytung.com/haberdetay.asp?newsid=395422,43
ZT0417,Gündemdeki Tartışmalar Her Gün Sınırdan Ellerini Kollarını Sallayarak Geçen Afgan Mültecileri de Tedirgin Etti: ''İnşallah Türkiye'yi aciz göstermiyoruzdur...'',https://www.zaytung.com/haberdetay.asp?newsid=395328,43
ZT0418,"''Aşılandık gelin'' Maskeleri ve Kevgire Dönen Sınırlarla Kırılmayan Türkiye'nin Milli Gururu, ''Yanıyoruz yardıma gelin'' Çağrıları Yüzünden Tehdit Altında. Ayrıntılar Geliyor...",https://www.zaytung.com/haberdetay.asp?newsid=395146,43
ZT0419,"Ülkesindeki Yangını Rusya'dan Kiraladığı 3 Uçakla Söndürmeye Çalışan Türkiye, Yanan Bölgelere Birer Saray Daha İnşa Edilerek İtibarın Korunmasını Bekliyor...",https://www.zaytung.com/haberdetay.asp?newsid=394936,43
ZT0420,"YKS'de İlk 10.000'e Girmeyi Başaran Genç, En Büyük Hayali Olan Kanada'da Pizza Dağıtıcılığına Bir Adım Daha Yaklaştı...",https://www.zaytung.com/haberdetay.asp?newsid=394827,43
ZT0421,İç Savaş Tehlikesi Beliren Burkina Faso'da Türkiye Büyükelçisi Dışişlerine Çağrıldı: ''Eylül ayı için 2 milyon mültecilik bir rezervasyon yaptıracaktık...'',https://www.zaytung.com/haberdetay.asp?newsid=394751,43
ZT0422,"Bayram Boyunca İstanbul'un Tadını Çıkaran Suriyeli ve Afganlar, Tatilden Dönen Türk Azınlık Yüzünden Vaka Sayılarının Artmasından Endişeli...",https://www.zaytung.com/haberdetay.asp?newsid=394673,43
ZT0423,"Mülteci Dramı: İstanbul'a Varışları Bayram'a Denk Gelen 60 Kişilik Afgan Grup, Şehrin Hep Böyle Olduğunu Sanıyor...",https://www.zaytung.com/haberdetay.asp?newsid=394541,44
ZT0424,Türkiye'ye Yönelik Afgan Göçü Suriyelileri Endişelendiriyor: 'Kendi ülkemizde azınlık durumuna düşeceğiz...'',https://www.zaytung.com/haberdetay.asp?newsid=394426,44
ZT0425,"Delta Varyantı, Girişte Oluşan 8 Kilometrelik Araç Kuyruğu Yüzünden Hala Bodrum'a Giremedi...",https://www.zaytung.com/haberdetay.asp?newsid=394316,44
ZT0426,Yabancı Turist Sayısı Hedefini Afgan Mülteciler Sayesinde Yakalamayı Başaran Turizm Bakanlığı'nda Yüzler Gülüyor...,https://www.zaytung.com/haberdetay.asp?newsid=394252,44
ZT0427,Portekiz'de Oturma İzni Ödüllü Yeni Yarışma Programı ''Kaçan Kurtulur Türkiye'' Yakında TV8'de...,https://www.zaytung.com/haberdetay.asp?newsid=394192,44
ZT0428,Ekonomide Ürküten Tablo: Cumhurbaşkanlığı Yazlık Sarayı İçin Maldivler Yerine Salda'dan Kum Getiren Türkiye Zorda mı?,https://www.zaytung.com/haberdetay.asp?newsid=394125,44
ZT0429,Türkiye'yi Soyanlar Arasında En İnsaflılardan Biri Olduğu Ortaya Çıkan Tosuncuğa Havaalanında Sevgi Seli: ''Hoşgeldin mütevazı yiğit!'',https://www.zaytung.com/haberdetay.asp?newsid=394040,44
ZT0430,Emine Erdoğan Tepkilere Anlam Veremiyor: ''Her gün evde ziyafet vermek de ne bileyim. İnsan en azından üşenir yani...'',https://www.zaytung.com/haberdetay.asp?newsid=393962,44
ZT0431,Sedat Peker'in ''3 Milyon Dolar Rüşvet Alan Savcı'' İddialarının Ardından Hukuk Fakülteleri Tercih Döneminin Yıldızı Olma Yolunda...,https://www.zaytung.com/haberdetay.asp?newsid=393818,44
ZT0432,"YKS'de Yine Yürek Burkan Görüntüler: Sınava Yetişmeyi Başaran 2 Milyon Genç, Önümüzdeki 10 Yıl Bir Baltaya Sap Olma Şansını Mucizelere Bıraktı...",https://www.zaytung.com/haberdetay.asp?newsid=393737,44
ZT0433,"İşe İlk Başladığında Maaşı 1100 Dolar'a Denk Gelen Ezgi Çağaz(32), 8 Yıllık Başarılı Kariyerin Ardından 800 Dolar Seviyesinde Tutunmaya Çalışıyor...",https://www.zaytung.com/haberdetay.asp?newsid=393553,45
ZT0434,"İddiaların Odağındaki Bodrum Paramount Otel'den Açıklama: ''Kimse para ödeyerek kalmıyor, biz de mağduruz...''",https://www.zaytung.com/haberdetay.asp?newsid=393460,45
ZT0435,"Covid-19 Aşısıyla İlgili Kafasında Soru İşaretleri Olan Yiğit Kurap(32), Tercihini 4 Milyon Kişiyi Öldürerek Etkisini Kanıtlayan Covid-19 Virüsünden Yana Kullanacak...",https://www.zaytung.com/haberdetay.asp?newsid=393325,45
ZT0436,"Bilge Eycil(27), Sedat Peker'in İyi Olduğunu Bilmenin Huzuruyla Uykuya Dalacağına Kendisi de İnanamıyor...",https://www.zaytung.com/haberdetay.asp?newsid=393266,45
ZT0437,"Sedat Peker, Pis İşlere Bulaşan Gazeteci, Siyasetçi, Yargı Mensubu Sayısını Günlük Tablo Olarak Açıklamaya Başlayacak...",https://www.zaytung.com/haberdetay.asp?newsid=393148,45
ZT0438,Abdulkadir Selvi'den sitem: ''Bir valizle gönderilebilecekken koca bir uçağın tesis edilmesi ülkemizdeki israfın boyutlarını gözler önüne seriyor...'',https://www.zaytung.com/haberdetay.asp?newsid=393105,45
ZT0439,"Beş Yılda Sadece Marmaris'in Dağ Başındaki Bir Pansiyona Çökebilen Amatör Mafya Örgütü, Dağılmanın Eşiğinde...",https://www.zaytung.com/haberdetay.asp?newsid=393104,45
ZT0440,Demirören Grubu'ndan Sedat Peker'in İddialarına Yanıt: ''Ziraat Bankası'na borcumuzu piyango bileti olarak ödüyoruz. Henüz bir şey çıkmamış olması talihsizlik...'',https://www.zaytung.com/haberdetay.asp?newsid=393032,45
ZT0441,"Türkiye'de Enflasyonun Yüzde 16 Oranında Yaşandığı Tek Yer Olan TÜİK Binası, Bu Yaz Tatilcilerin Gözdesi Oldu...",https://www.zaytung.com/haberdetay.asp?newsid=392974,45
ZT0442,Dolar'ın 8.6 TL'yi Görmesinin Ardından Gizem Yuvar(25)'ın Yurt Dışına Çıkabilmek İçin En Büyük Umudu Uzaylılar Tarafından Kaçırılmak..,https://www.zaytung.com/haberdetay.asp?newsid=392909,45
ZT0443,"Sedat Peker'le Başladığı Günü Anadolu Efes Şampiyonluğu ile Bitiren Murat Sezek(26), Sadece Ekrana Bakarak 27 Temel İnsan Duygusunun Tamamını Yaşamayı Başardı...",https://www.zaytung.com/haberdetay.asp?newsid=392742,46
ZT0444,"Merkez Bankası, 8.60'a Dayanan Dolar'a Pazar Sabahı Yayınlayacağı Bir Video ile Müdahale Edeceğini Açıkladı...",https://www.zaytung.com/haberdetay.asp?newsid=392622,46
ZT0445,Sağlık Bakanı Koca: ''1 Haziran'dan itibaren 50 yaş üstü vatandaşlarımızı da... Amaaan neyse ya kimmiş şimdi o Defne belli mi?'',https://www.zaytung.com/haberdetay.asp?newsid=392574,46
ZT0446,Son Günlerde Kamuoyunu Meşgul Eden ''Acaba Soylu'nun jipinin markası ne? Telefon numarası kaç yıllık? Daha önce hangi işi yapıyordu?'' Gibi Önemli Sorular HaberTürk Ekranlarında Yanıt Buldu...,https://www.zaytung.com/haberdetay.asp?newsid=392485,46
ZT0447,"Birlikte Türkiye'nin Siyaset-Mafya-Medya Üçgeninde Nasıl Çamura Battığını İzlemek, İlişkiye Yeni Bir Soluk Getirdi...",https://www.zaytung.com/haberdetay.asp?newsid=392393,46
ZT0448,Türkiye'nin Eurovision Şarkı Yarışması'na Şarkıcılarının Bir Kısmının Pandemide İntihar Etmesi Bir Kısmının da Sedat Peker'le Olan Fotoğraflarını Silmekle Meşgul Olması Nedeniyle Katılamadığı Açıklandı...,https://www.zaytung.com/haberdetay.asp?newsid=392336,46
